ClientId,UserId,Date,No_of_times
cbc,cbc_rscaini,5/3/2018,27
UVM,UVM_Jrandazzo,5/3/2018,14
mln,mln_avandermerwe,5/3/2018,646
stc,stc_ksmykowska,5/3/2018,63
uvm,uvm_rsnow,5/3/2018,9
hrz,hrz_mblauvelt,5/3/2018,42
hea,hea_cthomas,5/3/2018,9
ggl,ggl_mwiczkowski,5/3/2018,27
i2c,i2c_jaddlestone,5/3/2018,9
cgu,cgu_kclarke,5/3/2018,9
vcm,vcm_rroyce,5/3/2018,1633
36i,36i_jsmuckler,5/3/2018,12
ami,ami_bkroski,5/3/2018,83
hrz,hrz_jhouston,5/3/2018,9
dmd,dmd_jlepore,5/3/2018,31
ttr,ttr_mkisseberth,5/3/2018,19
pmg,pmg_Bzimmerman,5/3/2018,12
anp,anp_snoguera,5/3/2018,84
gma,gma_arokade,5/3/2018,1241
nwi,nwi_mdavis,5/3/2018,115
cpn,cpn_cspohrer,5/3/2018,12
alt,alt_jlew,5/3/2018,45
ggl,ggl_kprendiville,5/3/2018,18
opt,opt_zgalehouse,5/3/2018,77
ct5,ct5_slow,5/3/2018,22
med,med_dcaven,5/3/2018,11
tmg,tmg_tskinner,5/3/2018,9
stc,stc_lsauer1,5/4/2018,17
oat,oat_smanalastas,5/4/2018,9
l62,l62_jboland,5/4/2018,9
fia,fia_jpalomino,5/4/2018,9
ver,ver_cgoodridge,5/4/2018,13
isx,isx_nmmx,5/4/2018,9
apr,apr_podegard,5/4/2018,9
sp2,sp2_ldurrleman,5/4/2018,99
sp2,sp2_gfullam,5/4/2018,63
amz,amz_asegarra,5/4/2018,9
mec,mec_kwang,5/4/2018,212
ttr,ttr_mkisseberth,5/4/2018,9
llr,llr_mkurosaki,5/4/2018,27
phd,phd_mreed,5/4/2018,9
dr5,dr5_lng,5/4/2018,42
clr,clr_mbreslin,5/4/2018,9
tdm,tdm_khopes,5/4/2018,43
sbd,sbd_nmargallo1,5/4/2018,29
gpp,gpp_sperezruiz,5/4/2018,9
hst,hst_adona,5/4/2018,10
fox,fox_vsmith,5/4/2018,9
dig,dig_msong,5/4/2018,9
kle,kle_wshao,5/4/2018,10
bgm,bgm_jrandall,5/4/2018,9
mec,mec_icobo1,5/4/2018,9
cr4,cr4_dklingner,5/4/2018,9
opt,opt_zgalehouse,5/4/2018,57
gma,gma_tnguyen10,5/4/2018,9
dmd,dmd_sstone,5/4/2018,2
cmt,cmt_ylee,5/4/2018,11
dmd,dmd_gpanagiotis,5/4/2018,1
tdt,tdt_mclark,5/4/2018,10
peg,peg_fcardoso,5/4/2018,18
cwi,cwi_jstewart,5/4/2018,18
wrb,wrb_lmata,5/4/2018,9
wrb,wrb_gshafrazian,5/4/2018,9
21r,21r_rgallop,5/4/2018,822
8ds,8ds_fgaston,5/4/2018,9
mne,mne_rbalancia,5/4/2018,63
unv,unv_lshayne,5/4/2018,9
omd,omd_bbridenstine,5/4/2018,9
uvm,uvm_egriffith,5/4/2018,9
pan,pan_mgubman,5/4/2018,14
mln,mln_memerson,5/4/2018,10
zif,zif_kcepeda,5/4/2018,10
ewi,ewi_nbrophy,5/4/2018,9
hrz,hrz_ilee,5/4/2018,9
skn,skn_dkadetsky,5/4/2018,9
imt,imt_vnguyen1,5/4/2018,51
251,251_tcole,5/4/2018,9
bn4,bn4_kperezguerre,5/4/2018,35
cae,cae_kradcliffe1,5/4/2018,82
jdd,jdd_bsa,5/4/2018,9
ggl,ggl_dventurelli,5/4/2018,9
inm,inm_monorato,5/4/2018,9
oat,oat_mosei,5/4/2018,45
nsk,nsk_jkong,5/4/2018,9
via,via_ameier,5/4/2018,27
rpm,rpm_jslominski,5/4/2018,10
oat,oat_dsmith,5/4/2018,18
ctc,ctc_lpalerma,5/4/2018,9
ctr,ctr_szulauf,5/4/2018,10
cbc,cbc_kzaporozhets,5/4/2018,9
jus,jus_gheitner,5/4/2018,9
zlo,zlo_kmiller,5/4/2018,9
skn,skn_agarrett,5/4/2018,11
cfu,cfu_eharrison,5/4/2018,9
mon,mon_jalvarado,5/4/2018,10
vcm,vcm_amitchell1,5/4/2018,28
fdp,fdp_dvieira,5/4/2018,26
ave,ave_awells,5/4/2018,118
enr,enr_chayes,5/4/2018,9
36i,36i_kfisher,5/4/2018,19
lin,lin_imranialaoui,5/4/2018,35
mrd,mrd_ladoff,5/4/2018,46
ggl,ggl_lspina,5/4/2018,25
sug,sug_cgeorge,5/4/2018,9
amz,amz_jyan,5/4/2018,9
jss,jss_jguimaraes,5/4/2018,9
inm,inm_ckochenash,5/4/2018,9
omd,omd_bmao,5/4/2018,27
itc,itc_Lwhitehill1,5/4/2018,18
bgm,bgm_jmorissette,5/4/2018,18
mxg,mxg_sgiampiccolo,5/4/2018,9
stc,stc_ksmykowska,5/4/2018,45
uoo,uoo_hschoenberge,5/4/2018,28
mxc,mxc_ssharma,5/4/2018,9
wme,wme_sdana,5/4/2018,9
gm8,gm8_gnogueda,5/4/2018,27
rku,rku_esmith,5/4/2018,18
mne,mne_mrampersaud,5/4/2018,18
amz,amz_mmizzi,5/4/2018,9
pdu,pdu_pumbarila1,5/4/2018,9
zif,zif_apivniouk,5/4/2018,18
mst,mst_nkeyasko1,5/4/2018,30
kdf,kdf_sgray,5/4/2018,9
40u,40u_rthiel,5/4/2018,9
h0v,h0v_mbuchler,5/4/2018,9
gan,gan_bdyer,5/4/2018,9
g10,g10_rghaeli,5/4/2018,9
g10,g10_calix,5/4/2018,9
mec,mec_mcote,5/4/2018,20
bey,bey_mdellacato,5/4/2018,12360
cre,cre_caustin,5/4/2018,9
umc,umc_kdonaldson,5/4/2018,10
tim,tim_mmcclusky,5/4/2018,37
cfu,cfu_jhummel,5/4/2018,27
new,new_awoo,5/4/2018,9
gma,gma_skoul,5/4/2018,9
mec,mec_sfagioli2,5/4/2018,18
tdm,tdm_kluby,5/4/2018,9
csm,csm_pdesrosiers,5/4/2018,25
cmt,cmt_bdooley,5/4/2018,28
lft,lft_jkleinman,5/4/2018,169
uvm,uvm_aortiz,5/4/2018,9
tmi,tmi_ssissons,5/4/2018,9
gzt,gzt_rcid,5/4/2018,47
ggo,ggo_jtorrecilla,5/4/2018,9
l5z,l5z_emedina,5/4/2018,279
gpp,gpp_irojo,5/4/2018,46
sbd,sbd_ejane,5/4/2018,10
eid,eid_ddominguez,5/4/2018,6
dsu,dsu_gsu,5/4/2018,43
ggl,ggl_hmesarosch,5/4/2018,18
iag,iag_rkumar,5/4/2018,18
cuk,cuk_sminervini,5/4/2018,9
cgi,cgi_cescandel,5/4/2018,1
amz,amz_mruizconde,5/4/2018,9
ggl,ggl_malvarez,5/4/2018,9
zeu,zeu_dberry1,5/4/2018,9
alt,alt_apoon,5/4/2018,191
tgd,tgd_vliu,5/4/2018,49
mec,mec_rmcdonald,5/4/2018,9
ww3,ww3_mmerikoski,5/4/2018,9
isx,isx_fmmx,5/4/2018,9
mec,mec_cpuan,5/4/2018,9
yoy,yoy_lmikola,5/4/2018,9
1v0,1v0_avirani,5/4/2018,9
mam,mam_sphilipose,5/4/2018,9
g10,g10_kleung,5/4/2018,37
inl,inl_agarcia,5/4/2018,9
mec,mec_msharma,5/4/2018,22
mne,mne_jbrown,5/4/2018,5
gma,gma_syew,5/4/2018,24
pdu,pdu_jrubinstein,5/4/2018,19
pbz,pbz_ishchori,5/4/2018,36
Elt,Elt_gmoncada,5/4/2018,9
hrz,hrz_clorenz1,5/4/2018,18
kle,kle_jtrang,5/4/2018,9
hrz,hrz_jhouston,5/4/2018,9
36i,36i_jsmuckler,5/4/2018,39
msn,msn_jhesdon,5/4/2018,30
dmd,dmd_jlepore,5/4/2018,51
via,via_nickpress44,5/4/2018,27
Rci,Rci_dlessons2,5/4/2018,9
aar,aar_mmatrika,5/4/2018,12
mln,mln_raustin,5/4/2018,10
imt,imt_npinelli,5/4/2018,18
zop,zop_mosorio,5/4/2018,9
idp,idp_pbarrett,5/4/2018,21
amz,amz_ehopkins,5/4/2018,20
zif,zif_dpeddle1,5/4/2018,80
dmd,dmd_mpavao,5/4/2018,73
u00,u00_allado1,5/4/2018,9
gma,gma_pnadar,5/4/2018,9
skn,skn_pguelton,5/4/2018,15
gm5,gm5_kkiolbassa,5/4/2018,9
ctr,ctr_kkauzlarich,5/4/2018,100
co9,co9_mlluis,5/4/2018,28
h95,h95_knelson,5/4/2018,9
gpp,gpp_yrivas,5/4/2018,18
gpw,gpw_habad1,5/4/2018,12
ctc,ctc_azhu,5/4/2018,18
phd,phd_mdesfosses1,5/4/2018,18
ix7,ix7_rstabolito,5/4/2018,9
cfu,cfu_cblackwell,5/4/2018,451
fac,fac_lwang,5/4/2018,9
sbn,sbn_jwohlgemuth,5/4/2018,117
oat,oat_kmoscu,5/4/2018,9
mcu,mcu_jfazende,5/4/2018,18
f2a,f2a_cyee,5/4/2018,9
goy,goy_rsanvicente,5/4/2018,6973
wbg,wbg_jnix,5/4/2018,10
1hk,1hk_ejames,5/4/2018,95
eby,eby_rmarconet,5/4/2018,156
cmt,cmt_agordon,5/4/2018,19
oat,oat_mjoy,5/4/2018,42
ope,ope_efilippova1,5/4/2018,1
gpw,gpw_rbau,5/4/2018,41
dig,dig_alakdawala,5/4/2018,11
t2o,t2o_dgarcia,5/4/2018,72
omd,omd_mgraham,5/4/2018,27
nwi,nwi_mdavis,5/4/2018,30
ami,ami_cnash,5/4/2018,9
ghm,ghm_bmelle,5/4/2018,9
inm,inm_dkang,5/4/2018,9
mcu,mcu_cpari,5/4/2018,31
omd,omd_ascott1,5/4/2018,9
l24,l24_rliuag,5/4/2018,18
tmi,tmi_kmckie,5/4/2018,18
cgu,cgu_kclarke,5/4/2018,9
nuc,nuc_sharrison,5/4/2018,9
mex,mex_jciarlo,5/4/2018,9
gbo,gbo_ebarreira,5/4/2018,9
haw,haw_aolstein,5/4/2018,9
uvm,uvm_senglar,5/4/2018,66
av0,av0_gsavardpayeu,5/4/2018,22
via,via_cspiegel,5/4/2018,27
29h,29h_avoutilainen,5/4/2018,25
nym,nym_mdiaz,5/4/2018,11
csm,csm_jmercier,5/4/2018,9
lby,lby_brosenthal,5/4/2018,36
mex,mex_lcrapanzano,5/4/2018,27
oat,oat_stripathi,5/4/2018,12
29h,29h_mnykanen,5/4/2018,16
mec,mec_ggallardocas,5/4/2018,9
ury,ury_rwilson,5/4/2018,58
kle,kle_rmedalla,5/4/2018,41
skn,skn_lcorley,5/4/2018,18
ggl,ggl_vsullivan,5/4/2018,18
wse,wse_dnash,5/4/2018,19
mec,mec_jibanez,5/4/2018,33
s8r,s8r_dfreedman,5/4/2018,28
rar,rar_npaymer,5/4/2018,9
24a,24a_vsiitari1,5/4/2018,27
anp,anp_aesteban,5/4/2018,147
amz,amz_nsandberg,5/4/2018,9
mag,mag_jchawla,5/4/2018,54
ope,ope_mveguez,5/4/2018,9
jdu,jdu_rshapiro,5/4/2018,10
uvm,uvm_aalarcon,5/4/2018,785
bey,bey_llam,5/4/2018,9
oat,oat_mhelm,5/4/2018,18
gpw,gpw_echedrese,5/4/2018,184
A14,A14_econlan,5/4/2018,30
dnt,dnt_slabelle,5/4/2018,9
4az,4az_zchristina,5/4/2018,9
trn,trn_acohen,5/4/2018,232
avn,avn_dmartel,5/4/2018,10
dmd,dmd_jku,5/4/2018,10
jss,jss_cyanata,5/4/2018,27
en9,en9_auriasalife,5/4/2018,9
ami,ami_elippman,5/4/2018,13
a14,a14_azhao,5/4/2018,27
cre,cre_sjackson,5/4/2018,9
pdu,pdu_sbraddock,5/4/2018,9
ggo,ggo_cduart,5/4/2018,9
mcr,mcr_ekuchera,5/4/2018,10
gma,gma_ple2,5/4/2018,9
pbl,pbl_alopez,5/4/2018,9
cmo,cmo_avanhoven,5/4/2018,1485
amp,amp_jmurguia,5/4/2018,9
ggl,ggl_ashukla,5/4/2018,6
ifp,ifp_bbuckles,5/4/2018,18
bdg,bdg_jkim,5/4/2018,9
lft,lft_egordon,5/4/2018,9
gma,gma_bsrinath,5/4/2018,10
cae,cae_kradcliffe1,5/5/2018,10
g10,g10_ahuska,5/5/2018,73
mdc,mdc_kmanzella1,5/5/2018,75
fac,fac_sfleming,5/5/2018,36
sp5,sp5_cbolanos1,5/5/2018,20
via,via_hsampo,5/5/2018,10
omm,omm_dalferez,5/5/2018,15
efo,efo_avelasco1,5/5/2018,9
mec,mec_mcarpenter,5/5/2018,18
fac,fac_lwang,5/5/2018,9
cw1,cw1_jnewbury,5/5/2018,27
h8o,h8o_salburn,5/5/2018,188
4tp,4tp_dtrivedi,5/5/2018,18
via,via_bsingh2,5/5/2018,9
fia,fia_mandrade1,5/5/2018,10
h8o,h8o_callsteadt,5/5/2018,78
rbc,rbc_qreynolds,5/6/2018,56
gpw,gpw_rmendez,5/6/2018,9
amz,amz_uhendel,5/6/2018,9
bdg,bdg_vayala,5/6/2018,9
vcm,vcm_rroyce,5/6/2018,194
amz,amz_bquinn,5/6/2018,9
ury,ury_mgilkey,5/6/2018,10
amz,amz_mmizzi,5/6/2018,10
zig,zig_craymond,5/6/2018,9
gma,gma_ple2,5/6/2018,9
amz,amz_alogozzo,5/6/2018,48
hd1,hd1_dleao,5/6/2018,9
mvv,mvv_wso,5/6/2018,21
ctr,ctr_szulauf,5/6/2018,10
co9,co9_mlluis,5/6/2018,12
kle,kle_espice,5/6/2018,72
4.00E+04,4e4_kdowney,5/6/2018,9
Lfd,Lfd_jobringer,5/6/2018,27
tim,tim_bhaddad,5/7/2018,9
mon,mon_jalvarado,5/7/2018,873
amz,amz_pnicholson,5/7/2018,9
g10,g10_kfernandes,5/7/2018,9
mec,mec_laust,5/7/2018,82
GPW,GPW_VGOTA,5/7/2018,27
hrz,hrz_flopez,5/7/2018,18
pb3,pb3_aarango,5/7/2018,9
msz,msz_jsmith,5/7/2018,10
dmd,dmd_gkim,5/7/2018,9
j3z,j3z_bmendez,5/7/2018,10
anp,anp_aesteban,5/7/2018,4106
cre,cre_sjackson,5/7/2018,9
skn,skn_estefanik,5/7/2018,27
inl,inl_jsosa,5/7/2018,9
bgm,bgm_jmorissette,5/7/2018,18
cfu,cfu_eharrison,5/7/2018,9
fac,fac_cchin,5/7/2018,56
omd,omd_jcogan,5/7/2018,9
bgm,bgm_rthrasher,5/7/2018,9
amz,amz_rvenkatesh,5/7/2018,9
g10,g10_plinley,5/7/2018,11
gm3,gm3_lharbison,5/7/2018,13
mxg,mxg_kfagan,5/7/2018,27
hea,hea_sgladis,5/7/2018,19
cvm,cvm_stapfer,5/7/2018,12
llr,llr_mkurosaki,5/7/2018,36
idp,idp_mye,5/7/2018,28
kle,kle_gcarson,5/7/2018,27
inm,inm_rshort,5/7/2018,9
zif,zif_wmckiernan,5/7/2018,70
a14,a14_cwang,5/7/2018,9
aut,aut_rkumar,5/7/2018,11
sof,sof_pmullins,5/7/2018,27
fd8,fd8_edebat,5/7/2018,11
93a,93a_mmelendez,5/7/2018,19
inl,inl_jvargas,5/7/2018,9
pbz,pbz_pmeshberg,5/7/2018,11
zig,zig_demo,5/7/2018,9
sp2,sp2_cmason,5/7/2018,9
akq,akq_cwillig,5/7/2018,18
fnn,fnn_lkundakji,5/7/2018,2
oat,oat_sTripathi,5/7/2018,18
sp2,sp2_mbojda,5/7/2018,9
zif,zif_apivniouk,5/7/2018,9
h8o,h8o_handrews,5/7/2018,12
zop,zop_vchoi,5/7/2018,9
gin,gin_lrice,5/7/2018,18
pfj,pfj_mpiccorossi,5/7/2018,105
tvp,tvp_aceniceros,5/7/2018,9
ttr,ttr_bgerber,5/7/2018,10
amz,amz_mtuazon,5/7/2018,9
haw,haw_clindholm,5/7/2018,9
ggl,ggl_kearls,5/7/2018,11
oat,oat_cmiller3,5/7/2018,9
gml,gml_szimerman,5/7/2018,10
mne,mne_pjohnson,5/7/2018,10
gbo,gbo_abarsante1,5/7/2018,136
ggl,ggl_dfeder,5/7/2018,16
mag,mag_aops,5/7/2018,10
via,via_jenos,5/7/2018,18
fac,fac_fsotto,5/7/2018,9
bci,bci_jdeng1,5/7/2018,10
axl,axl_jtonti,5/7/2018,9
twe,twe_jcheung,5/7/2018,10
stc,stc_mguzik,5/7/2018,30
glm,glm_rglube,5/7/2018,27
mec,mec_apetto,5/7/2018,12
ypc,ypc_jmatus,5/7/2018,10
cgu,cgu_bburke,5/7/2018,11
fia,fia_ccyrille,5/7/2018,9
kle,kle_cfranco,5/7/2018,9
cbc,cbc_isalas,5/7/2018,72
idp,idp_pbarrett,5/7/2018,10
omd,omd_srosenberg,5/7/2018,14094
vcm,vcm_jstokley,5/7/2018,38
msn,msn_asuzener,5/7/2018,18
cu1,cu1_ouribe,5/7/2018,9
ptm,ptm_charesnape,5/7/2018,9
mln,mln_ahoelscher,5/7/2018,27
wmi,wmi_cmaher,5/7/2018,18
new,new_awoo,5/7/2018,9
o09,o09_eborges,5/7/2018,9
inm,inm_fozoria,5/7/2018,9
inl,inl_kcalderon,5/7/2018,18
1dt,1dt_cchandler,5/7/2018,9
sbn,sbn_sweitzman,5/7/2018,18
mag,mag_tnasralla,5/7/2018,9
24a,24a_vsiitari1,5/7/2018,10
cfu,cfu_psivakumar,5/7/2018,19
lqa,lqa_ctow,5/7/2018,18
36i,36i_aaneja,5/7/2018,9
09g,09g_mmccracken,5/7/2018,19
en9,en9_mmendoza,5/7/2018,45
wvn,wvn_canderson,5/7/2018,9
sbn,sbn_joliphant,5/7/2018,18
lgn,lgn_mmadrid,5/7/2018,9
tdm,tdm_kluby,5/7/2018,18
cfu,cfu_ykavka,5/7/2018,72
uvm,uvm_sstanley,5/7/2018,2946
g8e,g8e_jmuse,5/7/2018,32
gs1,gs1_cfarmakis,5/7/2018,11
mec,mec_agonzalezsot,5/7/2018,9
mec,mec_avarela,5/7/2018,9
itc,itc_Lwhitehill1,5/7/2018,9
mne,mne_tstravropoul,5/7/2018,53
ttr,ttr_mkisseberth,5/7/2018,29
gm5,gm5_kkiolbassa,5/7/2018,9
lnn,lnn_harevalo,5/7/2018,9
phd,phd_farmata,5/7/2018,10
tim,tim_sharrington,5/7/2018,9
unv,unv_jschulz,5/7/2018,79
cam,cam_rshannahan,5/7/2018,50
hlt,hlt_jboos,5/7/2018,10
nym,nym_mdiaz,5/7/2018,10
gbo,gbo_dchicote,5/7/2018,18
mln,mln_kross,5/7/2018,272
mat,mat_dlakhati,5/7/2018,9
cvk,cvk_areisner,5/7/2018,26
uvm,uvm_tkrankowsi,5/7/2018,20
1lz,1lz_tmurphy,5/7/2018,10
ope,ope_testevez,5/7/2018,9
nuc,nuc_sharrison,5/7/2018,20
vic,vic_sramawickram,5/7/2018,9
ias,ias_mbertini1,5/7/2018,18
omm,omm_aconte,5/7/2018,9
cmt,cmt_agittleson,5/7/2018,9
cwi,cwi_jstewart,5/7/2018,21
ggo,ggo_gcid,5/7/2018,9
gpw,gpw_echedrese,5/7/2018,1921
wko,wko_jriera,5/7/2018,9
j2m,j2m_ttvetbraaten,5/7/2018,9
stc,stc_edelisle1,5/7/2018,18
sbd,sbd_jmanuel,5/7/2018,10
gpw,gpw_abotella,5/7/2018,18
ope,ope_mmalaga,5/7/2018,10
sp5,sp5_cbolanos1,5/7/2018,9
amz,amz_jpagan,5/7/2018,36
mec,mec_peciolaza,5/7/2018,9
cgi,cgi_sgaliano,5/7/2018,12
co9,co9_mlluis,5/7/2018,4
3zu,3zu_rbali,5/7/2018,21
ota,ota_aellonen,5/7/2018,21
29h,29h_moksanen,5/7/2018,244
ned,ned_sdept5,5/7/2018,9
gan,gan_abarnescotti,5/7/2018,47
gm8,gm8_ggonzalez1,5/7/2018,19
cfu,cfu_kobrien,5/7/2018,9
1hk,1hk_snacht,5/7/2018,1993
tgn,tgn_bmazzier,5/7/2018,57
rpm,rpm_lmarkou,5/7/2018,1
dsu,dsu_ltan,5/7/2018,10
amz,amz_alogozzo,5/7/2018,30
1v0,1v0_avirani,5/7/2018,32
gpw,gpw_lmoreno,5/7/2018,9
amz,amz_jlorenz,5/7/2018,48
slb,slb_ecapellano,5/7/2018,97
izw,izw_ddryburgh,5/7/2018,9
jwb,jwb_clopes,5/7/2018,10
cam,cam_agoetz,5/7/2018,9
kro,kro_scoates,5/7/2018,11
1hk,1hk_lchambers,5/7/2018,19
iav,iav_rbhatt,5/7/2018,27
fbz,fbz_nikeda,5/7/2018,28
mec,mec_msafontvaler,5/7/2018,18
mxc,mxc_mkennedy,5/7/2018,9
lnn,lnn_bpazmoreno,5/7/2018,18
mec,mec_mmartinez4,5/7/2018,35
oat,oat_mkelley,5/7/2018,12
gma,gma_adang1,5/7/2018,29
nyp,nyp_sprevite,5/7/2018,12
epa,epa_pholsback,5/7/2018,9
bey,bey_lbernstein,5/7/2018,9
con,con_kmakarechi,5/7/2018,36
inl,inl_pmedina,5/7/2018,9
CPH,CPH_nwebster,5/7/2018,10
cfu,cfu_apham,5/7/2018,9
uvm,uvm_shessler,5/7/2018,40
pmg,pmg_emangione,5/7/2018,9
bey,bey_erizer,5/7/2018,9
Cfu,Cfu_gkelly,5/7/2018,9
oat,oat_twoods,5/7/2018,6
gma,gma_ple2,5/7/2018,11
mne,mne_amcclure,5/7/2018,224
vcm,vcm_msantini,5/7/2018,10
pby,pby_kjaspersohn1,5/7/2018,27
ave,ave_awells,5/7/2018,18
am6,am6_jtribo,5/7/2018,9
mec,mec_rvasquez,5/7/2018,789
new,new_jkessaram,5/7/2018,20
via,via_cspiegel,5/7/2018,9
Gpw,Gpw_vgota,5/7/2018,9
uvm,uvm_mmukherjee,5/7/2018,9
ku1,ku1_jalen,5/7/2018,9
haw,haw_clillehei,5/7/2018,85
idp,idp_kcervantes,5/7/2018,9
rci,rci_cluciani,5/7/2018,18
ick,ick_cpadilla,5/7/2018,1
gma,gma_ikumari,5/7/2018,39
fd8,fd8_cdelariva,5/7/2018,37
612,612_jfavretto,5/7/2018,9
yoo,yoo_ssu,5/7/2018,9
nyp,nyp_skempadoo,5/7/2018,18
exp,exp_mklug,5/7/2018,18
hmr,hmr_cdomsy,5/7/2018,9
uvm,uvm_agreene,5/7/2018,9
gma,gma_tluong1,5/7/2018,9
dmd,dmd_asim,5/7/2018,89
ocm,ocm_dcenteno,5/7/2018,4
zop,zop_ayaregal,5/7/2018,18
07w,07w_tjang,5/7/2018,13
oat,oat_lmiller,5/7/2018,9
sbd,sbd_ejane,5/7/2018,58
mec,mec_kanderson,5/7/2018,9
hl5,hl5_mmeskovic,5/7/2018,18
bey,bey_hpark,5/7/2018,1
mec,mec_mgordon,5/7/2018,36
cvk,cvk_ikrieger,5/7/2018,9
hlo,hlo_mgoldstein,5/7/2018,18
mag,mag_jchawla,5/7/2018,98
mdc,mdc_kmanzella1,5/7/2018,20
mln,mln_sedmunds,5/7/2018,27
atl,atl_dburt,5/7/2018,9
dsu,dsu_lhsu,5/7/2018,32
gma,gma_kchen4,5/7/2018,1
sp2,sp2_mohaire,5/7/2018,9
h6y,h6y_mairlangga,5/7/2018,110
ogi,ogi_cabacarin,5/7/2018,9
jgv,jgv_alopez,5/7/2018,9
ttc,ttc_knarine,5/7/2018,9
aat,aat_acontreras,5/7/2018,18
ctc,ctc_rchung,5/7/2018,84
wum,wum_vleao,5/7/2018,9
dig,dig_lmicheels,5/7/2018,275
via,via_ameier,5/7/2018,47
0s8,0s8_bshaw,5/7/2018,18
xen,xen_amerkelbach,5/7/2018,86
Eb7,Eb7_iid,5/7/2018,27
pmg,pmg_cmedal,5/7/2018,36
gpw,gpw_lpetrovic,5/7/2018,18
msn,msn_jyost,5/7/2018,9
hke,hke_who,5/7/2018,197
nmx,nmx_mgalvis,5/7/2018,84
phd,phd_mreed,5/7/2018,27
mxg,mxg_acrum,5/7/2018,9
cgi,cgi_amorales,5/7/2018,20
mst,mst_cgreene,5/7/2018,33
aat,aat_bbonner,5/7/2018,54
iag,iag_pnaik1,5/7/2018,44
ttc,ttc_mthompson,5/7/2018,18
dtr,dtr_jlopez,5/7/2018,9
mec,mec_alopezmontel,5/7/2018,9
mec,mec_slock,5/7/2018,64
mec,mec_cpelaez,5/7/2018,9
g10,g10_jdsouza,5/7/2018,10
aat,aat_lwon,5/7/2018,49
gsp,gsp_cneelon,5/7/2018,9
gbo,gbo_ebarreira,5/7/2018,18
mec,mec_mgarciaalama,5/7/2018,10
sp2,sp2_madeni,5/7/2018,10
mec,mec_igarrett,5/7/2018,70
clr,clr_mbreslin,5/7/2018,9
mec,mec_asuskin,5/7/2018,9
nbb,nbb_cgomes,5/7/2018,27
bey,bey_alittlewood,5/7/2018,36
oat,oat_mjoy,5/7/2018,150
amz,amz_mtaylor,5/7/2018,18
amz,amz_kdowling,5/7/2018,46
imt,imt_jgraham1,5/7/2018,38
dsc,dsc_trichards,5/7/2018,9
mec,mec_mcarpenter,5/7/2018,9
amz,amz_khbk,5/7/2018,15
ct5,ct5_emiles,5/7/2018,18
amz,amz_ehopkins,5/7/2018,56
es1,es1_ktorsiello,5/7/2018,9
cla,cla_imedina,5/7/2018,18
inl,inl_jgonzalez,5/8/2018,30
vzu,vzu_mfissahaie,5/8/2018,19
omd,omd_jhanley,5/8/2018,2430
oal,oal_jvargaspriet,5/8/2018,9
mcu,mcu_bbonetti,5/8/2018,10
uko,uko_jforey,5/8/2018,9
ct5,ct5_kcowden,5/8/2018,10
1dt,1dt_lsavage,5/8/2018,18
GTV,GTV_LFELIX,5/8/2018,9
fdm,fdm_abain,5/8/2018,9
anp,anp_aesteban,5/8/2018,452
mlt,mlt_zzohadie,5/8/2018,1
twr,twr_jpastore,5/8/2018,12
ggl,ggl_arai,5/8/2018,30
zif,zif_kcepeda,5/8/2018,9
7st,7st_wmuskett,5/8/2018,18
sp2,sp2_lmifsud,5/8/2018,11
fbz,fbz_nfreitas,5/8/2018,131
cre,cre_sjackson,5/8/2018,18
twr,twr_nahmadi,5/8/2018,9
dig,dig_lmicheels,5/8/2018,38
jdi,jdi_smacfarlane,5/8/2018,45
dsu,dsu_rhardiyanto,5/8/2018,18
yoo,yoo_jwalton,5/8/2018,9
hge,hge_lcaballero,5/8/2018,9
mag,mag_jchawla,5/8/2018,322
mne,mne_tstravropoul,5/8/2018,27
kle,kle_adwyer,5/8/2018,36
07w,07w_whu,5/8/2018,10
pmg,pmg_cmedal,5/8/2018,29
idp,idp_kcervantes,5/8/2018,36
zif,zif_wmckiernan,5/8/2018,10
jss,jss_frubiao,5/8/2018,10
h8o,h8o_handrews,5/8/2018,68
nfl,nfl_hchow,5/8/2018,38
tim,tim_mblake,5/8/2018,27
hku,hku_jquon,5/8/2018,36
g10,g10_rghaeli,5/8/2018,10
mne,mne_dtaft,5/8/2018,138
inl,inl_ijaime,5/8/2018,9
zif,zif_apivniouk,5/8/2018,27
atl,atl_bdavis,5/8/2018,27
hlt,hlt_ssalta,5/8/2018,10
Zop,Zop_jsteinfeld,5/8/2018,10
a14,a14_cwang,5/8/2018,9
mag,mag_aops,5/8/2018,27
zop,zop_ksauer,5/8/2018,11
via,via_sgraham,5/8/2018,9
msn,msn_asuzener,5/8/2018,9
skn,skn_lcorley,5/8/2018,18
mst,mst_nkeyasko1,5/8/2018,369
f0l,f0l_kklein,5/8/2018,47
atl,atl_mmabanta,5/8/2018,9
gml,gml_szimerman,5/8/2018,12
nyp,nyp_jschneider,5/8/2018,10
jta,jta_jbiagioni,5/8/2018,10
pbz,pbz_whathaway,5/8/2018,10
lic,lic_sfarren,5/8/2018,9
trn,trn_mresnick,5/8/2018,9
uvm,uvm_bhoffman1,5/8/2018,9
efo,efo_jlopez,5/8/2018,10
naa,naa_rfrank,5/8/2018,18
opc,opc_kfedoruk,5/8/2018,9
h98,h98_fmaloof,5/8/2018,45
oat,oat_sreich,5/8/2018,15
kle,kle_jsee,5/8/2018,347
amz,amz_btoca,5/8/2018,18
